Prop_Abolish the Welsh Assembly Party,Prop_Alliance for Democracy and Freedom,Prop_Alliance for Green Socialism,Prop_Animal Welfare Party,Prop_Ashfield Independents,Prop_Blue Revolution,Prop_British Democratic Party,Prop_Chesterfield Independents,Prop_Christian Peoples Alliance,Prop_Climate,Prop_Communist Future,Prop_Communist League,Prop_Communist Party of Britain,Prop_Confelicity,Prop_Consensus,Prop_Conservative,Prop_Count Binface Party,Prop_Democracy for Chorley,Prop_English Constitution Party,Prop_English Democrats,Prop_Fairer Voting Party,Prop_Freedom Alliance,Prop_Green,Prop_Hampshire Independents,Prop_Heritage Party,Prop_Independent,Prop_Independent Alliance Kent,Prop_Independent Network,Prop_Independent Oxford Alliance,Prop_Independents for Direct Democracy,Prop_Kingston Independent Residents Group,Prop_Labour,Prop_Liberal,Prop_Liberal Democrat,Prop_Libertarian Party,Prop_Lincolnshire Independents,Prop_Liverpool Community Independents,Prop_Monster Raving Loony Party,Prop_National Health Action Party,Prop_New Open Non-Political Organised Leadership,Prop_Newham Independents Party,Prop_One Leicester,Prop_Party of Women,Prop_Plaid Cymru,Prop_Portsmouth Independent Party,Prop_Propel,Prop_Psychedelic Future Party,Prop_Putting Crewe First,Prop_Rebooting Democracy,Prop_Reform UK,Prop_Rejoin EU,Prop_Save Us Now,Prop_Shared Ground,Prop_Social Democratic Party,Prop_Social Justice Party,Prop_Socialist Equality,Prop_Socialist Labour Party,Prop_Socialist Party of Great Britain,Prop_South Devon Alliance,Prop_Stockport Fights Austerity No to Cuts,Prop_Swale Independents,Prop_Taking The Initiative Party,Prop_The Common Good,Prop_The Common People,Prop_The Mitre TW9,Prop_The North East Party,Prop_The Peace Party,Prop_The Speaker,Prop_The Yorkshire Party,Prop_The Yoruba Party in the UK,Prop_Trade Unionist and Socialist Coalition,Prop_Transform,Prop_True & Fair,Prop_UK Independence Party,Prop_UK Voice,Prop_Volt,Prop_Women's Equality Party,Prop_Workers Party of Britain,Prop_Workers' Revolutionary Party,"Prop_Asian, Asian British or Asian Welsh: Bangladeshi","Prop_Asian, Asian British or Asian Welsh: Chinese","Prop_Asian, Asian British or Asian Welsh: Indian","Prop_Asian, Asian British or Asian Welsh: Other Asian","Prop_Asian, Asian British or Asian Welsh: Pakistani","Prop_Black, Black British, Black Welsh, Caribbean or African: African","Prop_Black, Black British, Black Welsh, Caribbean or African: Caribbean","Prop_Black, Black British, Black Welsh, Caribbean or African: Other Black",Prop_Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,Prop_Mixed or Multiple ethnic groups: White and Asian,Prop_Mixed or Multiple ethnic groups: White and Black African,Prop_Mixed or Multiple ethnic groups: White and Black Caribbean,Prop_Other ethnic group: Any other ethnic group,Prop_Other ethnic group: Arab,"Prop_White: English, Welsh, Scottish, Northern Irish or British",Prop_White: Gypsy or Irish Traveller,Prop_White: Irish,Prop_White: Other White,Prop_White: Roma,Prop_Economically active (excluding full-time students): In employment,Prop_Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,Prop_Economically active and a full-time student: In employment,Prop_Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,Prop_Economically inactive (excluding full-time students),Prop_Economically inactive and a full-time student,Prop_Aged 15 years and under,Prop_Aged 16 to 24 years,Prop_Aged 25 to 34 years,Prop_Aged 35 to 49 years,Prop_Aged 50 to 64 years,Prop_Aged 65 years and over,Constituency,Winning_party,Prop_Asian,Prop_Black,Prop_Mixed,Prop_White,Prop_Other
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1539430963773069,0.0,0.0,0.0,0.0,0.0,0.0,0.09304511278195489,0.0,0.0,0.04536910457963089,0.0,0.0,0.0,0.0,0.0,0.491285030758715,0.0,0.06049213943950786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05521616541353384,0.010146103896103896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09050324675324675,0.0,0.018269738843610394,0.006789105407266264,0.28526251741309466,0.088818791731382,0.06969240869133589,0.05770739596176325,0.026772132643748097,0.008926712888091845,0.01267353049493219,0.012825644884953484,0.004947720685955839,0.008982755031783902,0.0736313707908347,0.01792547996093062,0.18687653115142588,0.00043232510848157816,0.020031063359646453,0.09722511328519046,0.0022096616655725107,0.43757505884613535,0.037165137467774736,0.013810827688908104,0.005916638644697443,0.24532833741653456,0.057012697955196874,0.20319130198075291,0.10701990360442587,0.1496213031016317,0.23868312757201646,0.17990104241725513,0.12158332132391796,Ealing Southall,Labour,0.4688325620866892,0.09340624149360319,0.03942965109762542,0.30677469457031686,0.09155685075176533
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3781199634098532,0.0,0.0,0.0,0.0,0.0,0.0,0.07444352485080803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39658927560221285,0.0,0.13377183429890666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01707540183821928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004266147035453479,0.02060236861023875,0.09013772749631087,0.027498202731847592,0.05342616065685421,0.029825192023913125,0.009960649286768323,0.005571531272465852,0.008740398804343713,0.01227817927276855,0.0048337053993719025,0.013895720609936055,0.015588936395626017,0.007993113625184456,0.6164062204396685,0.0009175526883347838,0.007255287752090506,0.06951644027394151,0.0012864656248817586,0.4784418336265774,0.020678434266038558,0.015258149346349585,0.006631099002970278,0.2117884102389466,0.061836653612577334,0.2053634772738022,0.12331268031972757,0.13101262829305207,0.219987702785792,0.17700420943101736,0.1433193018966088,Earley and Woodley,Labour,0.1959306065307049,0.0453573725831473,0.03974800408642022,0.6953819667789172,0.02358205002081047
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10934040321640834,0.0,0.0,0.0,0.0,0.0,0.0,0.0341743386551684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48869595618226314,0.0,0.023627782309754108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2981004544924834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04606106514392262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005902744239458235,0.0018352168453588333,0.002715262350150788,0.002210846024233448,0.001352265043948614,0.001126887536623845,0.0003434323921139337,0.00035416465436749413,0.0016420361247947454,0.002178649237472767,0.0011698165856380866,0.0014595876664842181,0.0016635006493018664,0.0005366131126780214,0.9681466456314326,0.0004614872769030984,0.001856681369865954,0.010088326518346803,0.0002683065563390107,0.40248561861423543,0.02436249678028677,0.008467845797200996,0.0029836009272774106,0.3470743539108783,0.03400017171803898,0.18062591225208208,0.09604404567699837,0.12105048510346011,0.17990684296385334,0.2196059071005409,0.20276680690306517,Easington,Labour,0.008703864687637506,0.0018244845831052727,0.006450089614389818,0.9808214473528875,0.002200113761979888
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3833667374436926,0.0,0.0,0.0,0.0404024368463874,0.0,0.0,0.10471692496973786,0.0,0.0,0.04925287242275713,0.0,0.0,0.0,0.0,0.0,0.20717163098049332,0.0,0.21508939733693172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021337126600284497,0.0029913814743536106,0.008848631913647393,0.00699732239979918,0.00187222826541712,0.0042778846958413524,0.0018094720107104008,0.0009204250690318801,0.006526650489498786,0.009413438206007865,0.0030541377290603296,0.0040059409254455695,0.004957744121830809,0.000909965693247427,0.8818613505146012,0.0010982344573675844,0.00791774746883106,0.04946238808467911,0.0009413438206007865,0.4880240147268011,0.01632708559953142,0.009235628817672162,0.0025834658187599362,0.27355451426658856,0.029882436616182746,0.18039285415446407,0.08307882185591164,0.10052506066437955,0.1879549828466237,0.2229206760940507,0.22512760438457033,East Grinstead and Uckfield,Conservative,0.022843276713245753,0.007007781775583633,0.023000167350012552,0.9412810643460797,0.005867709815078236
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10229072099651641,0.0,0.0,0.0,0.0,0.0,0.0,0.11152749920827615,0.0,0.0,0.20241739681199197,0.0,0.0,0.0,0.0,0.0,0.5164678560118231,0.0,0.031932861817797954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035363665153594424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20996680276262067,0.0044034036707749835,0.17122906093791734,0.06379211661006601,0.1390697141984966,0.082962567253024,0.030716984011905216,0.014133628419887816,0.01144732323425039,0.007822337543404435,0.005769450910062197,0.007372076162857252,0.04101957492273057,0.007509444041668256,0.08935017361773571,0.0014805204716297172,0.003739458923188461,0.10260617392299767,0.005609188384782692,0.38185620196747333,0.035861742641054406,0.02553594187634987,0.009333669131732185,0.2320443253886485,0.07119689233845426,0.244163773037738,0.13119395581333232,0.16384935322623725,0.2368451177166406,0.14591521349257833,0.0780325867134735,East Ham,Labour,0.5884610981798756,0.12781317968481704,0.03241118785057427,0.20278551532033426,0.048529018964398825
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3693968786173313,0.0,0.0,0.0,0.0,0.0,0.0,0.04797828603360875,0.0072645990500139705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09912984472917415,0.0,0.3439508242525845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12924599848321558,0.0,0.0,0.0,0.0030335688340717678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015738845231019834,0.002597459772392084,0.004589579343591098,0.005965352528120804,0.0007814391688128728,0.002894626780250501,0.0008915010235752493,0.0004842721609544564,0.004380461819542583,0.006702766955028726,0.0018160206035792116,0.002454379361200995,0.0037200906909683243,0.000682383499526734,0.9167382068722623,0.0010345814347663387,0.0058442844878821894,0.036309405886107995,0.0005393030883356447,0.4734965219688298,0.015475037421854363,0.010081887822488334,0.0032468961873734262,0.2969644272254997,0.031049132693493,0.1696860966804614,0.08441930087170908,0.09571189574711632,0.17812802676763229,0.22873558157964252,0.2433190983534384,East Hampshire,Conservative,0.015507715336018843,0.0042703999647802065,0.015353628739351515,0.9604657817693544,0.004402474190495058
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35576063094560534,0.0,0.0,0.0,0.0,0.0,0.0,0.06010651272461176,0.0,0.0,0.023274249939019432,0.0,0.0,0.0,0.0,0.0,0.20432555492316448,0.0,0.17954711765184161,0.0,0.0,0.0,0.0066468818603138465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17033905195544352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028034084606463976,0.005001764735541774,0.015479251752130288,0.011617001966419604,0.005364796046992386,0.012595169666717088,0.008995109161498512,0.0031462713659053095,0.010941360358997631,0.012917864165784299,0.004406796752886603,0.010810265718751575,0.008269046538597287,0.0012605253869812938,0.826077749205869,0.0034992184742600714,0.01125397065496899,0.04496546160439671,0.0005949679826551706,0.47809206877426513,0.019200322694499068,0.008460646397418444,0.0026723138204003427,0.26093883930822365,0.03287450209247214,0.19776130691272123,0.08737961982554329,0.10653960570765895,0.1990621691120859,0.2091362880048404,0.2001210104371502,East Surrey,Conservative,0.04026622296173045,0.024736550194120906,0.039076286996420115,0.8863913679221499,0.009529571925578581
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23606396179149206,0.0,0.0,0.0,0.0,0.0,0.0,0.1074614286048744,0.0,0.0,0.02411443822723761,0.0,0.0,0.0,0.0,0.0,0.39926954323039826,0.0,0.03195748367007702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20113314447592068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001970040162171422,0.003568913337267069,0.007328168719188382,0.010421226944819841,0.0023697584559453336,0.007271066105792108,0.003521327826103508,0.0013704627215105545,0.0068523136075527725,0.006471629518244285,0.004777585320821516,0.008146639511201629,0.012020100119915488,0.0018272836286807393,0.8587947541732494,0.0014656337438376764,0.008137122408968918,0.05037402211774559,0.00331195157698384,0.4101490378209643,0.02771380170165788,0.009526619334944897,0.0035879475417324933,0.3309667472447989,0.03107333878980528,0.18698250756609627,0.09150693796752765,0.11953480404286503,0.18092963054609132,0.20122960960846642,0.2198165102689533,East Thanet,Labour,0.025658107619392048,0.01216285665340617,0.0262481679578202,0.9220834840207853,0.013847383748596228
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3570232873519378,0.0,0.0,0.0,0.0,0.0,0.0,0.03907359142245672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25709321297650073,0.0,0.17383934058017078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1670798635390842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005890704129849766,0.0,0.0,0.0,0.0,0.0,0.0,0.0011861223682909953,0.002569931797963823,0.006118414549767717,0.01756449540377582,0.0009488978946327963,0.011119897202728081,0.006088761490560443,0.005209054067411288,0.006296332905011367,0.005792230898487694,0.0025007413264801818,0.004813679944647623,0.010427992487891667,0.0007709795393891469,0.8832262528417515,0.0014925373134328358,0.005120094889789463,0.028180290599980232,0.0005732924780073144,0.4956656683371388,0.015024365171149264,0.009607686148919135,0.0028269529203609803,0.24923642617797942,0.029989423637675573,0.1976455703709561,0.09891174348380465,0.13093673088137905,0.18624902392978224,0.1966472605786243,0.18960967075545362,East Wiltshire,Conservative,0.02838786201443115,0.022417712760699815,0.019402985074626865,0.9185924681229614,0.011198972027280815
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2567545539753046,0.0,0.0,0.0,0.0,0.0,0.0,0.06613961449121807,0.0,0.0,0.015526305065406087,0.0,0.0,0.0,0.0,0.0,0.450711112922287,0.0,0.06479481641468683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14607359713109744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005821890307556412,0.0044868706335822696,0.006564683208865334,0.010519553521239861,0.001927246446639364,0.005731550630370192,0.0018569822532723038,0.000993736449048422,0.007197060949168875,0.008572231590781338,0.0047177386975026095,0.00473781418132177,0.007779249979924516,0.0026198506384003855,0.8761041516100538,0.0012848309644262427,0.007769212238014936,0.040301533766963785,0.001013811932867582,0.4663983216727061,0.020437047669714825,0.010449394216195056,0.003463055720064644,0.2903445991387531,0.029651787237886834,0.17925399502128,0.08534088171524934,0.10720308359431463,0.19884766722878022,0.2074399743033807,0.2219143981369951,East Worthing and Shoreham,Labour,0.02932024411788324,0.008582269332690918,0.025224845418774594,0.9264735405123263,0.010399100618324901
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25298193299421157,0.0,0.0,0.0,0.0,0.0,0.0,0.03122259252762673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05895895456937379,0.0,0.5205665672689002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13289335204350114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003376600596386599,0.0,0.0,0.0,0.0,0.0,0.00458300550747443,0.0054091266719118805,0.008910306845003935,0.014280094413847364,0.0016719118804091268,0.008684107002360346,0.00254720692368214,0.0016325727773406767,0.008094020456333596,0.007985837922895358,0.004996066089693155,0.006481117230527144,0.0121852871754524,0.004376475216365067,0.8208595594020456,0.0007572777340676633,0.00944138473642801,0.07576711250983477,0.0013375295043273013,0.4193202604094959,0.024192120842593867,0.01172236099364711,0.004582735086442578,0.3360934641936943,0.03582597407706076,0.16826142968127686,0.09326659258312273,0.11546215347094516,0.1776234916951036,0.20033042571813506,0.2450559068514166,Eastbourne,Liberal Democrat,0.03485444531864674,0.012863886703383162,0.027557041699449256,0.9081628638867033,0.016561762391817468
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3107281344248169,0.0,0.0,0.0,0.0,0.0,0.0,0.051766479965532096,0.0,0.0,0.01006031882809134,0.0,0.0,0.0,0.0,0.0,0.1509047824213701,0.0,0.34403274450667815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1325075398535114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00320666987333654,0.008241141574474907,0.02551440329218107,0.008861097749986639,0.004029715140826252,0.007471540804874138,0.001261290150179039,0.0015498904387793277,0.005633050077494522,0.008668697557586447,0.0034952701619368285,0.003986959542515098,0.007311207311207311,0.0022019133130244243,0.8642402864625087,0.0011330233552455775,0.004617604617604618,0.03793490460157127,0.000641333974667308,0.49660089360155635,0.016407636231481282,0.011020373260362998,0.0032815272462962566,0.2577121234794878,0.025536054043653934,0.18944139213716144,0.08648481091134531,0.1263975885584796,0.20019454005173482,0.19917908373773435,0.19830258460354447,Eastleigh,Liberal Democrat,0.04985302763080541,0.010282721393832505,0.021783977339532894,0.9085671530115974,0.009513120624231736
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008917042270678523,0.0,0.0,0.0,0.0,0.0,0.0,0.19217931538555244,0.0,0.0,0.0,0.0,0.0,0.0,0.08968205627969301,0.0,0.0,0.04141795590205872,0.0,0.0,0.0,0.0,0.0,0.4999390912413205,0.0,0.06629309294676575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08529662565476916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016274820319161897,0.0,0.026890199665646784,0.005890609721477463,0.034428918398889695,0.04171529508248431,0.011047850361164558,0.1350266536289941,0.06715452796265338,0.026409172633504716,0.021606788001135538,0.01044065230419834,0.007767403715736681,0.014304639939437909,0.12903352994984701,0.008603286755196669,0.2528546194366464,0.0015140522978897895,0.01646531873955146,0.18454878087247265,0.00429770053307258,0.40510062456627344,0.0331209387420352,0.014596870859882658,0.004597501734906315,0.26070121758879566,0.05931013816163018,0.22256919801277503,0.11456509738979576,0.13222931945430172,0.20717609021370553,0.1871382383092816,0.13632205662014038,Edmonton and Winchmore Hill,Labour,0.11997287322966281,0.22859035422515223,0.054119483960508474,0.45968047187963296,0.13763681670504369
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124154036793442,0.0,0.0,0.0,0.0,0.0,0.0,0.06448384329425222,0.0,0.0,0.006100467067009818,0.0,0.0,0.0,0.0,0.0,0.5763511581355447,0.0,0.05547612239062053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17343437231913067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018812796905872955,0.0045087652919662,0.004456215579938622,0.005664858956572918,0.0013347626855004834,0.0027851347374616385,0.0007777357380081557,0.0007882456804136713,0.003321141800142935,0.004866103333753731,0.0026590154285954515,0.002501366292512717,0.0038886786900407784,0.0010089544709294992,0.9243704544499096,0.0007462059107916089,0.0069155421028292766,0.026831882961281372,0.0006936561987640308,0.46034915863489695,0.0205269962057114,0.011624607170259505,0.002858854566284435,0.2883449123950264,0.02959755315682709,0.18669791787099418,0.09195631838390633,0.1392955866432633,0.1862880085765637,0.20695164121375192,0.18881052731152057,Ellesmere Port and Bromborough,Labour,0.017845882204565518,0.004351116155883465,0.013347626855004836,0.959557741623576,0.004897633160970277
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2554536277048677,0.0,0.0,0.0,0.0,0.0,0.0,0.06757231268928587,0.0,0.0,0.012531273317824694,0.0,0.0,0.0,0.0,0.0,0.44043804591142516,0.0,0.05317561339595312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1630162840714568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007812842909186674,0.0,0.0059863428064264885,0.022722744480066656,0.028527957398250287,0.030167182886848158,0.0069101052364650695,0.07031462261587784,0.022451049647702368,0.015613396366534442,0.015776413265953016,0.012516075277581553,0.007598398811787933,0.014381713126483,0.0299226575377203,0.0037312756978028945,0.5905196616493688,0.0008150844970928653,0.015622452860946585,0.10432175913347462,0.002101106703617164,0.4599306291375735,0.02988561958323145,0.011293141703118067,0.004247380480162288,0.24411117450484962,0.04502766683873539,0.2055062488679587,0.09809817062126426,0.13448650606774135,0.22374569824307192,0.18422387248686833,0.15393950371309545,Eltham and Chislehurst,Labour,0.09431433280805665,0.10837906863011465,0.050272600481805506,0.7133800648445,0.033653933235523195
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3175924688269778,0.0,0.0,0.0,0.0,0.0,0.0,0.04504573316274896,0.0,0.0,0.003914529588115106,0.0,0.0,0.0,0.0,0.0,0.17491263915675304,0.0,0.3270446256373045,0.0,0.0,0.0,0.005174817162825336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12303080066451527,0.0,0.0,0.0,0.0032843858007599916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013842930150091495,0.005224283912808503,0.009121163564649329,0.00726279759929458,0.001791995752306365,0.0058879860432923415,0.0013653300969953257,0.0014506632280575334,0.0073576121893636996,0.007907536811764595,0.0036219173406403776,0.0038589538158131775,0.006324133157610293,0.001213626752884734,0.8505627245920602,0.004190804881055097,0.007547241369501939,0.0725521243208905,0.0013748115560022376,0.5039870291181128,0.014478462457451146,0.008789479173580361,0.002341964785193473,0.25793850209070135,0.027686385314837816,0.18477467312670073,0.07991921796926112,0.12004475248651263,0.2066009917606121,0.20338677715726897,0.20527358749964444,Ely and East Cambridgeshire,Liberal Democrat,0.024784533844067928,0.0087039793683452,0.02274602015758185,0.9362277067195099,0.007537759910495026
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1984732824427481,0.0,0.0,0.0,0.0,0.0,0.0,0.08537202244090868,0.0,0.0,0.03329347926055366,0.0,0.0,0.0,0.0,0.0,0.4913087464361262,0.0,0.05787271222293755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1183206106870229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015359146509702933,0.0,0.028427870461236505,0.006249263984298332,0.02148773307163886,0.03014720314033366,0.009020608439646713,0.1264847890088322,0.051776251226692833,0.024368989205103043,0.02480863591756624,0.010253189401373895,0.00957016683022571,0.018912659470068694,0.1075721295387635,0.006830225711481845,0.3584533856722277,0.0010520117762512268,0.016518155053974484,0.1449892051030422,0.0030775269872423943,0.411408653053534,0.03064132457193999,0.013220597125069676,0.006170658753150098,0.24507564159934683,0.056768490386804524,0.23671649290290164,0.11257222710714734,0.13223841225976637,0.21540949629443537,0.1802458861952016,0.12281748524054767,Enfield North,Labour,0.09533267909715407,0.20263002944062808,0.06354465161923455,0.524090284592738,0.11440235525024534
